# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total component concentration
# Region: BTC obs
# Functional: point
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# =============================================================================
"time [s]" "subsurface mass flux" "total component concentration tracer1" "total component concentration tracer2" "tcc last column tracer1" "tcc last column tracer2" "tcc seepage tracer1" "tcc seepage tracer2"
1.980000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.040000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.100000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.160000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.220000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.280000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.340000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.400000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.460000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.520000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.580000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.640000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.700000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.760000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.820000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.880000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
2.940000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.000000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.060000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.120000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.180000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.240000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.300000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.360000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.420000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.480000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.540000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.600000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.660000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.720000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.780000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.840000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.900000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3.960000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.020000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.080000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.140000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.200000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.260000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.320000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.380000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.440000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.500000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.560000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.620000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.680000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.740000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.800000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.860000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.920000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
4.980000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.040000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.100000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.160000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.220000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.280000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.340000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.400000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.460000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.520000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.580000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.640000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.700000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.760000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.820000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.880000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
5.940000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.000000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.060000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.120000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.180000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.240000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.300000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.360000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.420000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.480000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.540000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.600000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.660000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.720000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.780000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.840000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.900000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
6.960000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.020000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.080000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.140000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.200000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.260000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.320000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.380000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.440000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.500000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.560000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.620000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.680000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.740000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.800000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.860000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.920000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
7.980000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.040000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.100000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.160000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.220000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.280000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.340000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.400000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.460000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.520000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.580000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.640000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.700000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.760000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.820000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.880000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
8.940000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.000000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.060000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.120000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.180000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.240000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.300000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.360000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.420000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.480000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.540000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.600000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.660000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.720000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.780000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.840000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.900000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
9.960000000000e+03 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.002000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.008000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.014000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.020000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.026000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.032000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.038000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.044000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.050000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.056000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.062000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.068000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.074000000000e+04 0.000000000000e+00 nan nan 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.080000000000e+04 0.000000000000e+00 nan nan 9.560956879750e-40 1.715720141034e-39 2.221995261807e-142 1.576277592289e-140
1.086000000000e+04 0.000000000000e+00 nan nan 2.274340500988e-17 5.504189120041e-13 7.546399713868e-105 1.632138923677e-103
1.092000000000e+04 0.000000000000e+00 nan nan 1.927783877302e-08 1.394023993133e-05 6.429194549062e-72 6.934621268472e-70
1.098000000000e+04 0.000000000000e+00 nan nan 1.098864972150e-05 7.083517606513e-04 8.416050400408e-43 8.892415493843e-39
1.104000000000e+04 0.000000000000e+00 nan nan 2.340189390391e-04 4.200483520240e-03 1.425742825444e-25 1.600841603599e-21
1.110000000000e+04 0.000000000000e+00 nan nan 1.446027333215e-03 1.227845985833e-02 1.982632470812e-18 3.509256869160e-15
1.116000000000e+04 0.000000000000e+00 nan nan 4.977782404657e-03 2.611222629039e-02 2.674259400611e-14 1.103535425608e-11
1.122000000000e+04 0.000000000000e+00 nan nan 1.238851337747e-02 4.666229063406e-02 1.245985854425e-11 1.665556019151e-09
1.128000000000e+04 0.000000000000e+00 nan nan 2.520745594806e-02 7.481863487353e-02 8.550162888691e-10 4.754686696455e-08
1.134000000000e+04 0.000000000000e+00 nan nan 4.479660424494e-02 1.114238055075e-01 1.803471222783e-08 5.051070093267e-07
1.140000000000e+04 0.000000000000e+00 nan nan 7.230700886828e-02 1.572726342057e-01 1.771606654685e-07 2.891288638602e-06
1.146000000000e+04 0.000000000000e+00 nan nan 1.086943704858e-01 2.131113704081e-01 1.039965828451e-06 1.104908676013e-05
1.152000000000e+04 0.000000000000e+00 nan nan 1.547619171583e-01 2.796391051063e-01 4.262341703471e-06 3.207623155638e-05
1.158000000000e+04 0.000000000000e+00 nan nan 2.112073137859e-01 3.575099821209e-01 1.348412297246e-05 7.668134813937e-05
1.164000000000e+04 0.000000000000e+00 nan nan 2.786608489296e-01 4.473343870153e-01 3.519570646152e-05 1.590332529452e-04
1.170000000000e+04 0.000000000000e+00 nan nan 3.577104212025e-01 5.496781013421e-01 7.933431513398e-05 2.962902734955e-04
1.176000000000e+04 0.000000000000e+00 nan nan 4.489138552070e-01 6.650593503739e-01 1.594748696693e-04 5.079630174242e-04
1.182000000000e+04 0.000000000000e+00 nan nan 5.528013963654e-01 7.939443645123e-01 2.926063954987e-04 8.152116680756e-04
1.188000000000e+04 0.000000000000e+00 nan nan 6.698718354767e-01 9.367424093235e-01 4.985750822099e-04 1.240144431677e-03
1.194000000000e+04 0.000000000000e+00 nan nan 8.005854068605e-01 1.093801262800e+00 7.993176549030e-04 1.805163357126e-03
1.200000000000e+04 0.000000000000e+00 nan nan 9.453559190998e-01 1.265403936767e+00 1.218011786601e-03 2.532389557409e-03
